date,fips,cumulative_cases,new_cases
2020-05-09,48437,11,0
2020-05-10,48437,12,1
2020-05-11,48437,12,0
2020-05-12,48437,13,1
2020-05-13,48437,13,0
2020-05-14,48437,13,0
2020-05-15,48437,14,1
2020-05-16,48437,14,0
2020-05-17,48437,14,0
2020-05-18,48437,15,1
2020-05-19,48437,15,0
2020-05-20,48437,15,0
2020-05-21,48437,15,0
2020-05-22,48437,15,0
2020-05-23,48437,17,2
2020-05-24,48437,17,0
2020-05-25,48437,17,0
2020-05-26,48437,17,0
2020-05-27,48437,17,0
2020-05-28,48437,18,1
2020-05-29,48437,18,0
2020-05-30,48437,17,-1
2020-05-31,48437,17,0
2020-06-01,48437,17,0
2020-06-02,48437,17,0
2020-06-03,48437,17,0
2020-06-04,48437,18,1
2020-06-05,48437,18,0
2020-06-06,48437,18,0
2020-06-07,48437,18,0
2020-06-08,48437,18,0
2020-06-09,48437,18,0
2020-06-10,48437,18,0
2020-06-11,48437,19,1
2020-06-12,48437,21,2
2020-06-13,48437,21,0
2020-06-14,48437,21,0
2020-06-15,48437,21,0
2020-06-16,48437,21,0
2020-06-17,48437,23,2
2020-06-18,48437,23,0
2020-06-19,48437,23,0
2020-06-20,48437,23,0
2020-06-21,48437,23,0
2020-06-22,48437,23,0
2020-06-23,48437,23,0
2020-06-24,48437,24,1
2020-06-25,48437,26,2
2020-06-26,48437,28,2
2020-06-27,48437,31,3
2020-06-28,48437,31,0
2020-06-29,48437,31,0
2020-06-30,48437,31,0
2020-07-01,48437,35,4
2020-07-02,48437,35,0
2020-07-03,48437,37,2
2020-07-04,48437,38,1
2020-07-05,48437,38,0
2020-07-06,48437,38,0
2020-07-07,48437,44,6
2020-07-08,48437,45,1
2020-07-09,48437,51,6
2020-07-10,48437,53,2
2020-07-11,48437,53,0
2020-07-12,48437,53,0
2020-07-13,48437,53,0
2020-07-14,48437,58,5
2020-07-15,48437,60,2
2020-07-16,48437,62,2
2020-07-17,48437,63,1
2020-07-18,48437,64,1
2020-07-19,48437,64,0
2020-07-20,48437,65,1
2020-07-21,48437,67,2
2020-07-22,48437,69,2
2020-07-23,48437,69,0
2020-07-24,48437,72,3
2020-07-25,48437,72,0
2020-07-26,48437,72,0
2020-07-27,48437,72,0
2020-07-28,48437,72,0
2020-07-29,48437,73,1
2020-07-30,48437,74,1
2020-07-31,48437,75,1
2020-08-01,48437,75,0
2020-08-02,48437,75,0
2020-08-03,48437,75,0
2020-08-04,48437,76,1
2020-08-05,48437,79,3
2020-08-06,48437,79,0
2020-08-07,48437,80,1
2020-08-08,48437,80,0
2020-08-09,48437,80,0
2020-08-10,48437,80,0
2020-08-11,48437,82,2
2020-08-12,48437,82,0
2020-08-13,48437,82,0
2020-08-14,48437,82,0
2020-08-15,48437,83,1
2020-08-16,48437,83,0
2020-08-17,48437,83,0
2020-08-18,48437,84,1
2020-08-19,48437,85,1
2020-08-20,48437,87,2
2020-08-21,48437,88,1
2020-08-22,48437,88,0
2020-08-23,48437,88,0
2020-08-24,48437,88,0
2020-08-25,48437,91,3
2020-08-26,48437,91,0
2020-08-27,48437,93,2
2020-08-28,48437,93,0
2020-08-29,48437,93,0
2020-08-30,48437,93,0
2020-08-31,48437,93,0
2020-09-01,48437,94,1
2020-09-02,48437,94,0
2020-09-03,48437,94,0
2020-09-04,48437,95,1
2020-09-05,48437,95,0
2020-09-06,48437,95,0
2020-09-07,48437,95,0
2020-09-08,48437,95,0
2020-09-09,48437,96,1
2020-09-10,48437,96,0
2020-09-11,48437,96,0
2020-09-12,48437,101,5
2020-09-13,48437,101,0
2020-09-14,48437,101,0
2020-09-15,48437,102,1
2020-09-16,48437,100,-2
2020-09-17,48437,97,-3
2020-09-18,48437,98,1
2020-09-19,48437,99,1
2020-09-20,48437,99,0
2020-09-21,48437,99,0
2020-09-22,48437,100,1
2020-09-23,48437,104,4
2020-09-24,48437,104,0
2020-09-25,48437,104,0
2020-09-26,48437,109,5
2020-09-27,48437,109,0
2020-09-28,48437,109,0
2020-09-29,48437,106,-3
2020-09-30,48437,107,1
2020-10-01,48437,107,0
2020-10-02,48437,107,0
2020-10-03,48437,107,0
2020-10-04,48437,107,0
2020-10-05,48437,107,0
2020-10-06,48437,107,0
2020-10-07,48437,112,5
2020-10-08,48437,113,1
2020-10-09,48437,119,6
2020-10-10,48437,119,0
2020-10-11,48437,119,0
2020-10-12,48437,119,0
2020-10-13,48437,124,5
2020-10-14,48437,126,2
2020-10-15,48437,128,2
2020-10-16,48437,129,1
2020-10-17,48437,130,1
2020-10-18,48437,131,1
2020-10-19,48437,131,0
2020-10-20,48437,135,4
2020-10-21,48437,137,2
2020-10-22,48437,140,3
2020-10-23,48437,144,4
2020-10-24,48437,146,2
2020-10-25,48437,146,0
2020-10-26,48437,146,0
2020-10-27,48437,152,6
2020-10-28,48437,152,0
2020-10-29,48437,152,0
2020-10-30,48437,149,-3
2020-10-31,48437,161,12
2020-11-01,48437,161,0
2020-11-02,48437,161,0
2020-11-03,48437,162,1
2020-11-04,48437,164,2
2020-11-05,48437,167,3
2020-11-06,48437,167,0
2020-11-07,48437,191,24
2020-11-08,48437,191,0
2020-11-09,48437,191,0
2020-11-10,48437,194,3
2020-11-11,48437,194,0
2020-11-12,48437,194,0
2020-11-13,48437,205,11
2020-11-14,48437,208,3
2020-11-15,48437,208,0
2020-11-16,48437,211,3
2020-11-17,48437,215,4
2020-11-18,48437,215,0
2020-11-19,48437,217,2
2020-11-20,48437,227,10
2020-11-21,48437,239,12
2020-11-22,48437,239,0
2020-11-23,48437,239,0
2020-11-24,48437,247,8
2020-11-25,48437,256,9
2020-11-26,48437,270,14
2020-11-27,48437,270,0
2020-11-28,48437,276,6
2020-11-29,48437,276,0
2020-11-30,48437,276,0
2020-12-01,48437,281,5
2020-12-02,48437,289,8
2020-12-03,48437,292,3
2020-12-04,48437,298,6
2020-12-05,48437,303,5
2020-12-06,48437,303,0
2020-12-07,48437,308,5
2020-12-08,48437,310,2
2020-12-09,48437,312,2
2020-12-10,48437,315,3
2020-12-11,48437,315,0
2020-12-12,48437,317,2
2020-12-13,48437,317,0
2020-12-14,48437,317,0
2020-12-15,48437,317,0
2020-12-16,48437,319,2
2020-12-17,48437,324,5
2020-12-18,48437,326,2
2020-12-19,48437,326,0
2020-12-20,48437,326,0
2020-12-21,48437,326,0
2020-12-22,48437,328,2
2020-12-23,48437,334,6
2020-12-24,48437,334,0
2020-12-25,48437,334,0
2020-12-26,48437,334,0
2020-12-27,48437,334,0
2020-12-28,48437,334,0
2020-12-29,48437,334,0
2020-12-30,48437,339,5
2020-12-31,48437,339,0
2021-01-01,48437,344,5
2021-01-02,48437,344,0
2021-01-03,48437,344,0
2021-01-04,48437,344,0
2021-01-05,48437,345,1
2021-01-06,48437,346,1
2021-01-07,48437,348,2
2021-01-08,48437,350,2
2021-01-09,48437,352,2
2021-01-10,48437,352,0
2021-01-11,48437,352,0
2021-01-12,48437,352,0
2021-01-13,48437,352,0
2021-01-14,48437,355,3
2021-01-15,48437,356,1
2021-01-16,48437,359,3
2021-01-17,48437,359,0
2021-01-18,48437,359,0
2021-01-19,48437,359,0
2021-01-20,48437,360,1
2021-01-21,48437,360,0
2021-01-22,48437,362,2
2021-01-23,48437,362,0
2021-01-24,48437,362,0
2021-01-25,48437,362,0
2021-01-26,48437,366,4
2021-01-27,48437,372,6
2021-01-28,48437,372,0
2021-01-29,48437,372,0
2021-01-30,48437,373,1
2021-01-31,48437,373,0
2021-02-01,48437,373,0
2021-02-02,48437,374,1
2021-02-03,48437,375,1
2021-02-04,48437,375,0
2021-02-05,48437,376,1
2021-02-06,48437,381,5
2021-02-07,48437,381,0
2021-02-08,48437,381,0
2021-02-09,48437,383,2
2021-02-10,48437,389,6
2021-02-11,48437,389,0
2021-02-12,48437,389,0
2021-02-13,48437,389,0
2021-02-14,48437,389,0
2021-02-15,48437,389,0
2021-02-16,48437,389,0
2021-02-17,48437,389,0
2021-02-18,48437,389,0
2021-02-19,48437,389,0
2021-02-20,48437,391,2
2021-02-21,48437,391,0
2021-02-22,48437,391,0
2021-02-23,48437,392,1
2021-02-24,48437,390,-2
2021-02-25,48437,392,2
2021-02-26,48437,393,1
2021-02-27,48437,393,0
2021-02-28,48437,393,0
2021-03-01,48437,393,0
2021-03-02,48437,393,0
2021-03-03,48437,393,0
2021-03-04,48437,393,0
2021-03-05,48437,394,1
2021-03-06,48437,394,0
2021-03-07,48437,394,0
2021-03-08,48437,394,0
2021-03-09,48437,394,0
2021-03-10,48437,396,2
2021-03-11,48437,396,0
2021-03-12,48437,396,0
2021-03-13,48437,397,1
2021-03-14,48437,397,0
2021-03-15,48437,397,0
2021-03-16,48437,398,1
2021-03-17,48437,398,0
2021-03-18,48437,398,0
2021-03-19,48437,401,3
2021-03-20,48437,401,0
2021-03-21,48437,401,0
2021-03-22,48437,401,0
2021-03-23,48437,410,9
2021-03-24,48437,412,2
2021-03-25,48437,411,-1
2021-03-26,48437,412,1
2021-03-27,48437,413,1
2021-03-28,48437,413,0
2021-03-29,48437,413,0
2021-03-30,48437,413,0
2021-03-31,48437,415,2
2021-04-01,48437,418,3
2021-04-02,48437,418,0
2021-04-03,48437,418,0
2021-04-04,48437,418,0
2021-04-05,48437,418,0
2021-04-06,48437,419,1
2021-04-07,48437,421,2
2021-04-08,48437,428,7
2021-04-09,48437,429,1
2021-04-10,48437,432,3
2021-04-11,48437,432,0
2021-04-12,48437,432,0
2021-04-13,48437,435,3
2021-04-14,48437,435,0
2021-04-15,48437,436,1
2021-04-16,48437,437,1
2021-04-17,48437,437,0
2021-04-18,48437,437,0
2021-04-19,48437,437,0
2021-04-20,48437,437,0
2021-04-21,48437,438,1
2021-04-22,48437,439,1
2021-04-23,48437,439,0
2021-04-24,48437,440,1
2021-04-25,48437,440,0
2021-04-26,48437,440,0
2021-04-27,48437,441,1
2021-04-28,48437,441,0
2021-04-29,48437,442,1
2021-04-30,48437,443,1
2021-05-01,48437,443,0
2021-05-02,48437,443,0
2021-05-03,48437,443,0
2021-05-04,48437,445,2
2021-05-05,48437,445,0
2021-05-06,48437,445,0
2021-05-07,48437,450,5
2021-05-08,48437,449,-1
2021-05-09,48437,449,0
2021-05-10,48437,449,0
2021-05-11,48437,453,4
2021-05-12,48437,453,0
2021-05-13,48437,453,0
2021-05-14,48437,453,0
2021-05-15,48437,454,1
2021-05-16,48437,454,0
2021-05-17,48437,454,0
2021-05-18,48437,456,2
2021-05-19,48437,457,1
2021-05-20,48437,459,2
2021-05-21,48437,469,10
2021-05-22,48437,469,0
2021-05-23,48437,469,0
2021-05-24,48437,469,0
2021-05-25,48437,471,2
2021-05-26,48437,472,1
2021-05-27,48437,472,0
2021-05-28,48437,472,0
2021-05-29,48437,472,0
2021-05-30,48437,472,0
2021-05-31,48437,472,0
2021-06-01,48437,472,0
2021-06-02,48437,471,-1
2021-06-03,48437,483,12
2021-06-04,48437,482,-1
2021-06-05,48437,482,0
2021-06-06,48437,482,0
2021-06-07,48437,482,0
2021-06-08,48437,482,0
2021-06-09,48437,484,2
2021-06-10,48437,487,3
2021-06-11,48437,487,0
2021-06-12,48437,487,0
2021-06-13,48437,487,0
2021-06-14,48437,487,0
2021-06-15,48437,487,0
2021-06-16,48437,487,0
2021-06-17,48437,487,0
2021-06-18,48437,485,-2
2021-06-19,48437,485,0
2021-06-20,48437,485,0
2021-06-21,48437,485,0
2021-06-22,48437,485,0
2021-06-23,48437,485,0
2021-06-24,48437,483,-2
2021-06-25,48437,483,0
2021-06-26,48437,483,0
2021-06-27,48437,483,0
2021-06-28,48437,483,0
2021-06-29,48437,482,-1
2021-06-30,48437,481,-1
2021-07-01,48437,481,0
2021-07-02,48437,481,0
2021-07-03,48437,482,1
2021-07-04,48437,482,0
2021-07-05,48437,482,0
2021-07-06,48437,482,0
2021-07-07,48437,482,0
2021-07-08,48437,482,0
2021-07-09,48437,482,0
2021-07-10,48437,483,1
2021-07-11,48437,483,0
2021-07-12,48437,483,0
2021-07-13,48437,483,0
2021-07-14,48437,483,0
2021-07-15,48437,483,0
2021-07-16,48437,483,0
2021-07-17,48437,485,2
2021-07-18,48437,485,0
2021-07-19,48437,485,0
2021-07-20,48437,486,1
2021-07-21,48437,487,1
2021-07-22,48437,489,2
2021-07-23,48437,490,1
2021-07-24,48437,490,0
2021-07-25,48437,490,0
2021-07-26,48437,490,0
2021-07-27,48437,492,2
2021-07-28,48437,493,1
2021-07-29,48437,494,1
2021-07-30,48437,494,0
2021-07-31,48437,495,1
2021-08-01,48437,495,0
2021-08-02,48437,495,0
2021-08-03,48437,496,1
2021-08-04,48437,496,0
2021-08-05,48437,498,2
2021-08-06,48437,500,2
2021-08-07,48437,504,4
2021-08-08,48437,504,0
2021-08-09,48437,504,0
2021-08-10,48437,506,2
2021-08-11,48437,507,1
2021-08-12,48437,509,2
2021-08-13,48437,509,0
2021-08-14,48437,511,2
2021-08-15,48437,511,0
2021-08-16,48437,511,0
2021-08-17,48437,512,1
2021-08-18,48437,513,1
2021-08-19,48437,512,-1
2021-08-20,48437,514,2
2021-08-21,48437,514,0
2021-08-22,48437,514,0
2021-08-23,48437,514,0
2021-08-24,48437,518,4
2021-08-25,48437,519,1
2021-08-26,48437,518,-1
2021-08-27,48437,518,0
2021-08-28,48437,522,4
2021-08-29,48437,522,0
2021-08-30,48437,522,0
2021-08-31,48437,522,0
2021-09-01,48437,525,3
2021-09-02,48437,531,6
2021-09-03,48437,535,4
2021-09-04,48437,539,4
2021-09-05,48437,539,0
2021-09-06,48437,539,0
2021-09-07,48437,539,0
2021-09-08,48437,547,8
2021-09-09,48437,551,4
2021-09-10,48437,551,0
2021-09-11,48437,552,1
2021-09-12,48437,552,0
2021-09-13,48437,552,0
2021-09-14,48437,555,3
2021-09-15,48437,555,0
2021-09-16,48437,636,81
2021-09-17,48437,637,1
2021-09-18,48437,640,3
2021-09-19,48437,640,0
2021-09-20,48437,640,0
2021-09-21,48437,857,217
2021-09-22,48437,864,7
2021-09-23,48437,865,1
2021-09-24,48437,870,5
2021-09-25,48437,871,1
2021-09-26,48437,871,0
2021-09-27,48437,871,0
2021-09-28,48437,872,1
2021-09-29,48437,873,1
2021-09-30,48437,876,3
2021-10-01,48437,876,0
2021-10-02,48437,878,2
2021-10-03,48437,878,0
2021-10-04,48437,878,0
2021-10-05,48437,879,1
2021-10-06,48437,878,-1
2021-10-07,48437,932,54
2021-10-08,48437,933,1
2021-10-09,48437,933,0
2021-10-10,48437,933,0
2021-10-11,48437,933,0
2021-10-12,48437,933,0
2021-10-13,48437,965,32
2021-10-14,48437,965,0
2021-10-15,48437,968,3
2021-10-16,48437,968,0
2021-10-17,48437,968,0
2021-10-18,48437,968,0
2021-10-19,48437,972,4
2021-10-20,48437,973,1
2021-10-21,48437,973,0
2021-10-22,48437,973,0
2021-10-23,48437,974,1
2021-10-24,48437,974,0
2021-10-25,48437,974,0
2021-10-26,48437,978,4
2021-10-27,48437,978,0
2021-10-28,48437,978,0
2021-10-29,48437,978,0
2021-10-30,48437,980,2
2021-10-31,48437,980,0
2021-11-01,48437,980,0
2021-11-02,48437,980,0
2021-11-03,48437,980,0
2021-11-04,48437,980,0
2021-11-05,48437,980,0
2021-11-06,48437,980,0
2021-11-07,48437,980,0
2021-11-08,48437,980,0
2021-11-09,48437,979,-1
2021-11-10,48437,979,0
2021-11-11,48437,980,1
2021-11-12,48437,980,0
2021-11-13,48437,980,0
2021-11-14,48437,980,0
2021-11-15,48437,980,0
2021-11-16,48437,981,1
2021-11-17,48437,984,3
2021-11-18,48437,984,0
2021-11-19,48437,983,-1
2021-11-20,48437,984,1
2021-11-21,48437,984,0
2021-11-22,48437,984,0
2021-11-23,48437,985,1
2021-11-24,48437,985,0
2021-11-25,48437,985,0
2021-11-26,48437,985,0
2021-11-27,48437,985,0
2021-11-28,48437,985,0
2021-11-29,48437,975,-10
2021-11-30,48437,975,0
2021-12-01,48437,977,2
2021-12-02,48437,979,2
2021-12-03,48437,980,1
2021-12-04,48437,984,4
2021-12-05,48437,987,3
2021-12-06,48437,989,2
2021-12-07,48437,989,0
2021-12-08,48437,989,0
2021-12-09,48437,990,1
2021-12-10,48437,992,2
2021-12-11,48437,997,5
2021-12-12,48437,1000,3
2021-12-13,48437,1001,1
2021-12-14,48437,1001,0
2021-12-15,48437,1004,3
2021-12-16,48437,1006,2
2021-12-17,48437,1008,2
2021-12-18,48437,1010,2
2021-12-19,48437,1010,0
2021-12-20,48437,1010,0
2021-12-21,48437,1010,0
2021-12-22,48437,1010,0
2020-03-04,48439,0,NA
2020-03-05,48439,0,0
2020-03-06,48439,0,0
2020-03-07,48439,0,0
2020-03-08,48439,0,0
2020-03-09,48439,0,0
2020-03-10,48439,0,0
2020-03-11,48439,1,1
2020-03-12,48439,1,0
2020-03-13,48439,1,0
2020-03-14,48439,1,0
2020-03-15,48439,3,2
2020-03-16,48439,3,0
2020-03-17,48439,3,0
2020-03-18,48439,5,2
2020-03-19,48439,5,0
2020-03-20,48439,5,0
2020-03-21,48439,8,3
2020-03-22,48439,8,0
2020-03-23,48439,9,1
2020-03-24,48439,57,48
2020-03-25,48439,71,14
2020-03-26,48439,90,19
2020-03-27,48439,100,10
2020-03-28,48439,114,14
2020-03-29,48439,139,25
2020-03-30,48439,139,0
2020-03-31,48439,175,36
2020-04-01,48439,273,98
2020-04-02,48439,288,15
2020-04-03,48439,325,37
2020-04-04,48439,383,58
2020-04-05,48439,404,21
2020-04-06,48439,418,14
2020-04-07,48439,452,34
2020-04-08,48439,517,65
2020-04-09,48439,588,71
2020-04-10,48439,637,49
2020-04-11,48439,705,68
2020-04-12,48439,787,82
2020-04-13,48439,806,19
2020-04-14,48439,876,70
2020-04-15,48439,929,53
2020-04-16,48439,990,61
2020-04-17,48439,1093,103
2020-04-18,48439,1175,82
2020-04-19,48439,1229,54
2020-04-20,48439,1242,13
2020-04-21,48439,1249,7
2020-04-22,48439,1333,84
2020-04-23,48439,1430,97
2020-04-24,48439,1559,129
2020-04-25,48439,1706,147
2020-04-26,48439,1836,130
2020-04-27,48439,1947,111
2020-04-28,48439,2019,72
2020-04-29,48439,2088,69
2020-04-30,48439,2149,61
2020-05-01,48439,2246,97
2020-05-02,48439,2388,142
2020-05-03,48439,2503,115
2020-05-04,48439,2584,81
2020-05-05,48439,2624,40
2020-05-06,48439,2686,62
2020-05-07,48439,2813,127
2020-05-08,48439,2956,143
2020-05-09,48439,3127,171
2020-05-10,48439,3210,83
2020-05-11,48439,3695,485
2020-05-12,48439,3745,50
2020-05-13,48439,3810,65
2020-05-14,48439,4076,266
2020-05-15,48439,4211,135
2020-05-16,48439,4266,55
2020-05-17,48439,4350,84
2020-05-18,48439,4447,97
2020-05-19,48439,4559,112
2020-05-20,48439,4643,84
2020-05-21,48439,4711,68
2020-05-22,48439,4803,92
2020-05-23,48439,4899,96
2020-05-24,48439,4951,52
2020-05-25,48439,4977,26
2020-05-26,48439,4977,0
2020-05-27,48439,5039,62
2020-05-28,48439,5190,151
2020-05-29,48439,5294,104
2020-05-30,48439,5379,85
2020-05-31,48439,5463,84
2020-06-01,48439,5513,50
2020-06-02,48439,5534,21
2020-06-03,48439,5623,89
2020-06-04,48439,5761,138
2020-06-05,48439,5863,102
2020-06-06,48439,5985,122
2020-06-07,48439,6073,88
2020-06-08,48439,6150,77
2020-06-09,48439,6369,219
2020-06-10,48439,6433,64
2020-06-11,48439,6599,166
2020-06-12,48439,6824,225
2020-06-13,48439,7120,296
2020-06-14,48439,7253,133
2020-06-15,48439,7334,81
2020-06-16,48439,7498,164
2020-06-17,48439,7642,144
2020-06-18,48439,7822,180
2020-06-19,48439,8099,277
2020-06-20,48439,8331,232
2020-06-21,48439,8511,180
2020-06-22,48439,8955,444
2020-06-23,48439,9126,171
2020-06-24,48439,9386,260
2020-06-25,48439,9846,460
2020-06-26,48439,10363,517
2020-06-27,48439,10706,343
2020-06-28,48439,11083,377
2020-06-29,48439,11476,393
2020-06-30,48439,11739,263
2020-07-01,48439,12344,605
2020-07-02,48439,12950,606
2020-07-03,48439,13423,473
2020-07-04,48439,13423,0
2020-07-05,48439,13423,0
2020-07-06,48439,14008,585
2020-07-07,48439,14828,820
2020-07-08,48439,15585,757
2020-07-09,48439,16180,595
2020-07-10,48439,16700,520
2020-07-11,48439,17334,634
2020-07-12,48439,17757,423
2020-07-13,48439,18161,404
2020-07-14,48439,18483,322
2020-07-15,48439,19014,531
2020-07-16,48439,19871,857
2020-07-17,48439,20433,562
2020-07-18,48439,20907,474
2020-07-19,48439,21195,288
2020-07-20,48439,21617,422
2020-07-21,48439,22002,385
2020-07-22,48439,22665,663
2020-07-23,48439,23536,871
2020-07-24,48439,23967,431
2020-07-25,48439,24562,595
2020-07-26,48439,25146,584
2020-07-27,48439,25499,353
2020-07-28,48439,25739,240
2020-07-29,48439,26315,576
2020-07-30,48439,27151,836
2020-07-31,48439,27823,672
2020-08-01,48439,28410,587
2020-08-02,48439,28871,461
2020-08-03,48439,29054,183
2020-08-04,48439,29357,303
2020-08-05,48439,30162,805
2020-08-06,48439,30227,65
2020-08-07,48439,30650,423
2020-08-08,48439,30922,272
2020-08-09,48439,31687,765
2020-08-10,48439,32177,490
2020-08-11,48439,32469,292
2020-08-12,48439,32666,197
2020-08-13,48439,33070,404
2020-08-14,48439,33403,333
2020-08-15,48439,33874,471
2020-08-16,48439,35310,1436
2020-08-17,48439,35997,687
2020-08-18,48439,36239,242
2020-08-19,48439,36690,451
2020-08-20,48439,37020,330
2020-08-21,48439,37210,190
2020-08-22,48439,37407,197
2020-08-23,48439,37622,215
2020-08-24,48439,37834,212
2020-08-25,48439,37924,90
2020-08-26,48439,38283,359
2020-08-27,48439,38451,168
2020-08-28,48439,38644,193
2020-08-29,48439,38846,202
2020-08-30,48439,39048,202
2020-08-31,48439,39216,168
2020-09-01,48439,39334,118
2020-09-02,48439,39488,154
2020-09-03,48439,39659,171
2020-09-04,48439,39819,160
2020-09-05,48439,39973,154
2020-09-06,48439,40222,249
2020-09-07,48439,40222,0
2020-09-08,48439,40222,0
2020-09-09,48439,40443,221
2020-09-10,48439,40793,350
2020-09-11,48439,40950,157
2020-09-12,48439,41118,168
2020-09-13,48439,41273,155
2020-09-14,48439,41567,294
2020-09-15,48439,41823,256
2020-09-16,48439,42208,385
2020-09-17,48439,42586,378
2020-09-18,48439,42816,230
2020-09-19,48439,43055,239
2020-09-20,48439,43364,309
2020-09-21,48439,43692,328
2020-09-22,48439,43994,302
2020-09-23,48439,44268,274
2020-09-24,48439,44590,322
2020-09-25,48439,45101,511
2020-09-26,48439,45431,330
2020-09-27,48439,45671,240
2020-09-28,48439,45851,180
2020-09-29,48439,46080,229
2020-09-30,48439,46527,447
2020-10-01,48439,46850,323
2020-10-02,48439,47107,257
2020-10-03,48439,47411,304
2020-10-04,48439,47793,382
2020-10-05,48439,48275,482
2020-10-06,48439,48483,208
2020-10-07,48439,48707,224
2020-10-08,48439,49145,438
2020-10-09,48439,49637,492
2020-10-10,48439,49915,278
2020-10-11,48439,50250,335
2020-10-12,48439,50933,683
2020-10-13,48439,51222,289
2020-10-14,48439,51676,454
2020-10-15,48439,52112,436
2020-10-16,48439,52634,522
2020-10-17,48439,53128,494
2020-10-18,48439,53629,501
2020-10-19,48439,54025,396
2020-10-20,48439,54332,307
2020-10-21,48439,54727,395
2020-10-22,48439,55240,513
2020-10-23,48439,55900,660
2020-10-24,48439,56578,678
2020-10-25,48439,57238,660
2020-10-26,48439,57833,595
2020-10-27,48439,58255,422
2020-10-28,48439,58656,401
2020-10-29,48439,59189,533
2020-10-30,48439,59672,483
2020-10-31,48439,60283,611
2020-11-01,48439,60779,496
2020-11-02,48439,61436,657
2020-11-03,48439,61882,446
2020-11-04,48439,62453,571
2020-11-05,48439,63030,577
2020-11-06,48439,63825,795
2020-11-07,48439,64644,819
2020-11-08,48439,65426,782
2020-11-09,48439,65777,351
2020-11-10,48439,67192,1415
2020-11-11,48439,68042,850
2020-11-12,48439,68726,684
2020-11-13,48439,69611,885
2020-11-14,48439,70791,1180
2020-11-15,48439,71491,700
2020-11-16,48439,72809,1318
2020-11-17,48439,73617,808
2020-11-18,48439,74194,577
2020-11-19,48439,76140,1946
2020-11-20,48439,77738,1598
2020-11-21,48439,78909,1171
2020-11-22,48439,80157,1248
2020-11-23,48439,81600,1443
2020-11-24,48439,82586,986
2020-11-25,48439,83867,1281
2020-11-26,48439,85010,1143
2020-11-27,48439,85010,0
2020-11-28,48439,85010,0
2020-11-29,48439,85010,0
2020-11-30,48439,86052,1042
2020-12-01,48439,89224,3172
2020-12-02,48439,90440,1216
2020-12-03,48439,91981,1541
2020-12-04,48439,93592,1611
2020-12-05,48439,94862,1270
2020-12-06,48439,95882,1020
2020-12-07,48439,97322,1440
2020-12-08,48439,98935,1613
2020-12-09,48439,99647,712
2020-12-10,48439,100887,1240
2020-12-11,48439,101836,949
2020-12-12,48439,103113,1277
2020-12-13,48439,104222,1109
2020-12-14,48439,105508,1286
2020-12-15,48439,106691,1183
2020-12-16,48439,107721,1030
2020-12-17,48439,109273,1552
2020-12-18,48439,110647,1374
2020-12-19,48439,112372,1725
2020-12-20,48439,113973,1601
2020-12-21,48439,114617,644
2020-12-22,48439,115949,1332
2020-12-23,48439,117237,1288
2020-12-24,48439,118641,1404
2020-12-25,48439,118641,0
2020-12-26,48439,118641,0
2020-12-27,48439,118641,0
2020-12-28,48439,120506,1865
2020-12-29,48439,125947,5441
2020-12-30,48439,127256,1309
2020-12-31,48439,128610,1354
2021-01-01,48439,131146,2536
2021-01-02,48439,131146,0
2021-01-03,48439,134011,2865
2021-01-04,48439,137518,3507
2021-01-05,48439,139752,2234
2021-01-06,48439,141326,1574
2021-01-07,48439,144103,2777
2021-01-08,48439,146029,1926
2021-01-09,48439,148477,2448
2021-01-10,48439,150990,2513
2021-01-11,48439,153472,2482
2021-01-12,48439,155378,1906
2021-01-13,48439,156876,1498
2021-01-14,48439,158423,1547
2021-01-15,48439,160366,1943
2021-01-16,48439,162386,2020
2021-01-17,48439,165131,2745
2021-01-18,48439,166474,1343
2021-01-19,48439,169160,2686
2021-01-20,48439,171001,1841
2021-01-21,48439,172771,1770
2021-01-22,48439,174298,1527
2021-01-23,48439,175778,1480
2021-01-24,48439,177632,1854
2021-01-25,48439,179074,1442
2021-01-26,48439,180135,1061
2021-01-27,48439,181207,1072
2021-01-28,48439,182189,982
2021-01-29,48439,184450,2261
2021-01-30,48439,185478,1028
2021-01-31,48439,187038,1560
2021-02-01,48439,188036,998
2021-02-02,48439,189293,1257
2021-02-03,48439,190056,763
2021-02-04,48439,191367,1311
2021-02-05,48439,192668,1301
2021-02-06,48439,193869,1201
2021-02-07,48439,194962,1093
2021-02-08,48439,195799,837
2021-02-09,48439,196739,940
2021-02-10,48439,197551,812
2021-02-11,48439,198635,1084
2021-02-12,48439,199429,794
2021-02-13,48439,200178,749
2021-02-14,48439,200921,743
2021-02-15,48439,201552,631
2021-02-16,48439,201552,0
2021-02-17,48439,201552,0
2021-02-18,48439,201930,378
2021-02-19,48439,202354,424
2021-02-20,48439,203290,936
2021-02-21,48439,203290,0
2021-02-22,48439,203496,206
2021-02-23,48439,203703,207
2021-02-24,48439,203949,246
2021-02-25,48439,204263,314
2021-02-26,48439,204750,487
2021-02-27,48439,205676,926
2021-02-28,48439,205676,0
2021-03-01,48439,206094,418
2021-03-02,48439,206426,332
2021-03-03,48439,206735,309
2021-03-04,48439,207093,358
2021-03-05,48439,207388,295
2021-03-06,48439,207651,263
2021-03-07,48439,207906,255
2021-03-08,48439,208128,222
2021-03-09,48439,208164,36
2021-03-10,48439,208299,135
2021-03-11,48439,208632,333
2021-03-12,48439,208894,262
